Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-03-16,3,00:00,2624.99,2691.05,2546.2403,2771.7815,4.5,1.0,-3.5,11812.454999999998,-9701.23525,2111.2197499999984,513.7702500000014,513.7702500000014
2024-03-16,3,01:00,2496.0,2691.06,2421.12,2771.7918,4.67,6.0,1.33,11656.32,3220.0896000000002,14876.409599999999,99.59040000000095,16.598400000000158
2024-03-16,3,02:00,2453.65,2691.03,2380.0405,2771.7609,5.39,6.0,0.6100000000000003,13225.173499999999,1451.824705000001,14676.998205,44.901795000001584,7.483632500000264
2024-03-16,3,03:00,2458.66,2691.02,2384.9001999999996,2771.7506,6.2,6.0,-0.20000000000000018,15243.692,-554.3501200000005,14689.341879999998,62.618120000001,10.4363533333335
2024-03-16,3,04:00,2661.99,2691.05,2582.1303,2771.7815,6.31,4.0,-2.3099999999999996,16797.156899999998,-6402.815264999999,10394.341634999999,253.61836500000027,63.40459125000007
2024-03-16,3,05:00,2669.99,2691.04,2589.8902999999996,2771.7712,5.98,5.0,-0.9800000000000004,15966.5402,-2716.3357760000013,13250.204423999998,99.74557600000117,19.949115200000232
2024-03-16,3,06:00,2496.0,2691.05,2421.12,2771.7815,5.08,4.05,-1.0300000000000002,12679.68,-2854.934945000001,9824.745055,284.05494499999986,70.13702345679009
2024-03-16,3,07:00,2293.24,2599.99,2224.4428,2677.9896999999996,3.81,3.23,-0.5800000000000001,8737.2444,-1553.234026,7184.0103739999995,223.15482599999996,69.08818142414859
2024-03-16,3,08:00,2560.0,1800.0,1746.0,2636.8,2.94,5.0,2.06,7526.4,3596.76,11123.16,1676.8400000000001,335.36800000000005
2024-03-16,3,09:00,2293.24,1995.24,1935.3827999999999,2362.0371999999998,2.57,4.0,1.4300000000000002,5893.626799999999,2767.597404,8661.224203999998,511.73579600000085,127.93394900000021
2024-03-16,3,10:00,1750.01,1745.01,1692.6597,1802.5103000000001,2.24,1.0,-1.2400000000000002,3920.0224000000003,-2235.1127720000004,1684.9096279999999,65.1003720000001,65.1003720000001
2024-03-16,3,11:00,1998.23,1998.23,1938.2830999999999,2058.1769,2.01,4.0,1.9900000000000002,4016.4422999999997,3857.1833690000003,7873.625669,119.29433100000006,29.823582750000014
2024-03-16,3,12:00,1449.99,2347.0,1406.4903,2417.41,1.9,1.99,0.09000000000000008,2754.9809999999998,126.58412700000011,2881.565127,3.914973000000373,1.9673231155780768
2024-03-16,3,13:00,1449.99,2400.0,1406.4903,2472.0,2.54,0.0,-2.54,3682.9746,-6278.88,-2595.9054,2595.9054,0.0
2024-03-16,3,14:00,1819.99,2450.0,1765.3903,2523.5,3.71,0.0,-3.71,6752.1629,-9362.185,-2610.022099999999,2610.022099999999,0.0
2024-03-16,3,15:00,1897.23,2598.0,1840.3131,2675.94,4.28,2.3,-1.9800000000000004,8120.1444,-5298.361200000001,2821.783199999999,1541.845800000001,670.3677391304352
2024-03-16,3,16:00,1599.99,2450.0,1551.9903,2523.5,4.17,1.99,-2.1799999999999997,6671.9583,-5501.23,1170.7283000000007,2013.2517999999995,1011.68432160804
2024-03-16,3,17:00,2495.99,2691.02,2421.1103,2771.7506,3.31,2.42,-0.8900000000000001,8261.7269,-2466.8580340000003,5794.868865999999,245.42693400000007,101.4160884297521
2024-03-16,3,18:00,2700.0,2700.0,2619.0,2781.0,1.98,0.0,-1.98,5346.0,-5506.38,-160.3800000000001,160.3800000000001,0.0
2024-03-16,3,19:00,2700.0,2700.0,2619.0,2781.0,1.11,0.0,-1.11,2997.0000000000005,-3086.9100000000003,-89.90999999999985,89.90999999999985,0.0
2024-03-16,3,20:00,2700.0,2700.0,2619.0,2781.0,0.7,0.0,-0.7,1889.9999999999998,-1946.6999999999998,-56.700000000000045,56.700000000000045,0.0
2024-03-16,3,21:00,2700.0,2700.0,2619.0,2781.0,0.58,0.0,-0.58,1566.0,-1612.9799999999998,-46.97999999999979,46.97999999999979,0.0
2024-03-16,3,22:00,2425.39,2691.02,2352.6283,2771.7506,0.75,0.0,-0.75,1819.0425,-2078.81295,-259.77045,259.77045,0.0
2024-03-16,3,23:00,2425.38,2691.01,2352.6186000000002,2771.7403000000004,0.95,0.0,-0.95,2304.111,-2633.1532850000003,-329.04228500000045,329.04228500000045,0.0
2024-03-17,3,00:00,2373.01,2691.0,2301.8197,2771.73,0.73,0.0,-0.73,1732.2973000000002,-2023.3628999999999,-291.0655999999997,291.0655999999997,0.0
2024-03-17,3,01:00,2293.0,2400.0,2224.21,2472.0,0.68,2.0,1.3199999999999998,1559.24,2935.9572,4495.1972,90.80280000000039,45.401400000000194
2024-03-17,3,02:00,2253.64,2400.0,2186.0308,2472.0,0.51,1.0,0.49,1149.3564,1071.155092,2220.5114919999996,33.12850800000024,33.12850800000024
2024-03-17,3,03:00,2400.0,2688.88,2328.0,2769.5464,0.34,0.0,-0.34,816.0000000000001,-941.6457760000002,-125.64577600000007,125.64577600000007,0.0
2024-03-17,3,04:00,2457.33,2691.02,2383.6101,2771.7506,0.32,0.0,-0.32,786.3456,-886.960192,-100.61459200000002,100.61459200000002,0.0
2024-03-17,3,05:00,2400.0,2691.01,2328.0,2771.7403000000004,0.37,0.0,-0.37,888.0,-1025.5439110000002,-137.5439110000002,137.5439110000002,0.0
2024-03-17,3,06:00,2449.9,2691.0,2376.4030000000002,2771.73,0.48,0.0,-0.48,1175.952,-1330.4304,-154.47839999999997,154.47839999999997,0.0
2024-03-17,3,07:00,2293.01,1700.0,1649.0,2361.8003000000003,0.55,1.57,1.02,1261.1555000000003,1681.98,2943.1355000000003,656.8902000000003,418.4014012738855
2024-03-17,3,08:00,1499.98,700.0,679.0,1544.9794000000002,0.58,4.04,3.46,869.9884,2349.34,3219.3284000000003,2840.5908,703.1165346534654
2024-03-17,3,09:00,1071.54,500.0,485.0,1103.6862,0.53,4.0,3.4699999999999998,567.9162,1682.9499999999998,2250.8662,2035.2938,508.82345
2024-03-17,3,10:00,1000.01,1.2,1.164,1030.0103,0.51,4.0,3.49,510.0051,4.06236,514.06746,3485.9725399999998,871.4931349999999
2024-03-17,3,11:00,749.99,1.19,1.1542999999999999,772.4897000000001,0.54,6.0,5.46,404.99460000000005,6.302477999999999,411.29707800000006,4088.6429220000005,681.4404870000001
2024-03-17,3,12:00,276.0,1.2,1.164,284.28000000000003,0.45,5.0,4.55,124.2,5.2962,129.49620000000002,1250.5038,250.10075999999998
2024-03-17,3,13:00,625.1,4.0,3.88,643.8530000000001,0.48,3.56,3.08,300.048,11.9504,311.9984,1913.3576000000003,537.46
2024-03-17,3,14:00,1007.38,732.38,710.4086,1037.6014,0.54,0.0,-0.54,543.9852000000001,-560.304756,-16.31955599999992,16.31955599999992,0.0
2024-03-17,3,15:00,1499.98,600.0,582.0,1544.9794000000002,0.56,1.0,0.43999999999999995,839.9888000000001,256.08,1096.0688,403.9112,403.9112
2024-03-17,3,16:00,1599.99,1599.99,1551.9903,1647.9897,0.65,0.0,-0.65,1039.9935,-1071.193305,-31.19980499999997,31.19980499999997,0.0
2024-03-17,3,17:00,2324.99,2600.0,2255.2403,2678.0,0.96,0.0,-0.96,2231.9903999999997,-2570.88,-338.8896000000004,338.8896000000004,0.0
2024-03-17,3,18:00,2560.0,2691.02,2483.2,2771.7506,1.45,0.0,-1.45,3712.0,-4019.0383699999998,-307.03836999999976,307.03836999999976,0.0
2024-03-17,3,19:00,2649.01,2349.01,2278.5397000000003,2728.4803,2.31,1.71,-0.6000000000000001,6119.213100000001,-1637.0881800000004,4482.12492,47.68217999999979,27.88431578947356
2024-03-17,3,20:00,2699.9,2699.9,2618.903,2780.8970000000004,4.14,6.0,1.8600000000000003,11177.586,4871.1595800000005,16048.745579999999,150.65442000000257,25.10907000000043
2024-03-17,3,21:00,2496.0,2196.0,2130.12,2570.88,5.73,11.8,6.07,14302.080000000002,12929.8284,27231.9084,2220.8916000000027,188.2111525423731
2024-03-17,3,22:00,2049.01,1550.0,1503.5,2110.4803,7.42,22.46,15.040000000000001,15203.6542,22612.640000000003,37816.294200000004,8204.470400000006,365.2925378450581
2024-03-17,3,23:00,2263.91,1700.0,1649.0,2331.8273,9.6,19.57,9.97,21733.535999999996,16440.530000000002,38174.066,6130.652699999999,313.26789473684204
2024-03-18,3,00:00,1750.0,1700.0,1649.0,1802.5,11.72,32.0,20.28,20510.0,33441.72,53951.72,2048.279999999999,64.00874999999996
2024-03-18,3,01:00,2000.01,1827.0,1772.19,2060.0103,11.56,20.0,8.44,23120.1156,14957.283599999999,38077.3992,1922.8007999999973,96.14003999999986
2024-03-18,3,02:00,2000.0,1773.0,1719.81,2060.0,10.56,14.0,3.4399999999999995,21120.0,5916.146399999999,27036.146399999998,963.8536000000022,68.84668571428587
2024-03-18,3,03:00,2400.0,625.0,606.25,2472.0,9.9,12.0,2.0999999999999996,23760.0,1273.1249999999998,25033.125,3766.875,313.90625
2024-03-18,3,04:00,2496.0,1500.0,1455.0,2570.88,10.01,20.0,9.99,24984.96,14535.45,39520.41,10399.589999999997,519.9794999999998
2024-03-18,3,05:00,2495.99,1500.0,1455.0,2570.8696999999997,10.95,28.0,17.05,27331.090499999995,24807.75,52138.84049999999,17748.87950000001,633.8885535714289
2024-03-18,3,06:00,2400.01,1700.0,1649.0,2472.0103000000004,12.8,36.6,23.8,30720.128000000004,39246.200000000004,69966.32800000001,17874.038,488.36169398907106
2024-03-18,3,07:00,2375.0,1700.0,1649.0,2446.25,16.13,38.84,22.710000000000004,38308.75,37448.79000000001,75757.54000000001,16487.460000000006,424.49691040164794
2024-03-18,3,08:00,2700.0,2400.0,2328.0,2781.0,20.54,37.91,17.369999999999997,55458.0,40437.35999999999,95895.35999999999,6461.639999999999,170.44684779741493
2024-03-18,3,09:00,2560.0,2691.0,2483.2,2771.73,22.65,37.0,14.350000000000001,57984.0,35633.92,93617.92,1102.0800000000017,29.785945945945993
2024-03-18,3,10:00,2345.0,2605.77,2274.65,2683.9431,22.55,36.0,13.45,52879.75,30594.0425,83473.7925,946.2075000000041,26.28354166666678
2024-03-18,3,11:00,1750.0,2450.0,1697.5,2523.5,21.08,33.5,12.420000000000002,36890.0,21082.950000000004,57972.950000000004,652.0499999999956,19.46417910447748
2024-03-18,3,12:00,1998.33,2345.0,1938.3800999999999,2415.35,17.23,24.0,6.77,34431.2259,13122.833276999998,47554.059176999996,405.8608230000027,16.91086762500011
2024-03-18,3,13:00,2391.2,2521.64,2319.464,2597.2891999999997,12.67,14.0,1.33,30296.503999999997,3084.88712,33381.39112,95.4088799999954,6.814919999999672
2024-03-18,3,14:00,2327.65,2691.0,2257.8205,2771.73,9.15,6.0,-3.1500000000000004,21297.9975,-8730.9495,12567.048,1398.8520000000008,233.14200000000014
2024-03-18,3,15:00,2449.99,2605.77,2376.4903,2683.9431,7.77,12.0,4.23,19036.4223,10052.553969,29088.976269,310.9037309999985,25.908644249999877
2024-03-18,3,16:00,2495.99,2495.99,2421.1103,2570.8696999999997,8.05,10.0,1.9499999999999993,20092.7195,4721.165084999998,24813.884584999996,146.01541500000167,14.601541500000167
2024-03-18,3,17:00,2695.01,2695.01,2614.1597,2775.8603000000003,8.75,10.0,1.25,23581.3375,3267.699625,26849.037125000003,101.06287499999962,10.106287499999961
2024-03-18,3,18:00,2700.0,2700.0,2619.0,2781.0,10.01,10.0,-0.009999999999999787,27027.0,-27.809999999999405,26999.190000000002,0.8099999999976717,0.08099999999976717
2024-03-18,3,19:00,2700.0,2379.0,2307.63,2781.0,13.21,15.0,1.7899999999999991,35667.0,4130.657699999998,39797.657699999996,702.3423000000039,46.822820000000256
2024-03-18,3,20:00,2700.0,2700.0,2619.0,2781.0,15.52,21.38,5.859999999999999,41904.0,15347.339999999998,57251.34,474.6600000000035,22.201122544434217
2024-03-18,3,21:00,2669.99,2688.88,2589.8902999999996,2769.5464,15.53,17.22,1.6899999999999995,41464.94469999999,4376.914606999998,45841.85930699999,135.36849300000176,7.861120383275364
2024-03-18,3,22:00,2299.47,1831.0,1776.07,2368.4541,14.49,8.71,-5.779999999999999,33319.3203,-13689.664697999999,19629.655602,398.7280979999996,45.77819724454645
2024-03-18,3,23:00,2222.48,1961.0,1902.1699999999998,2289.1544,11.72,4.62,-7.1000000000000005,26047.465600000003,-16252.99624,9794.469360000003,473.3882399999984,102.46498701298667
2024-03-19,3,00:00,2253.64,1961.0,1902.1699999999998,2321.2491999999997,16.58,2.0,-14.579999999999998,37365.3512,-33843.81333599999,3521.5378640000054,985.7421359999944,492.8710679999972
2024-03-19,3,01:00,2244.0,1961.0,1902.1699999999998,2311.32,14.71,8.0,-6.710000000000001,33009.240000000005,-15508.957200000003,17500.2828,451.71719999999914,56.46464999999989
2024-03-19,3,02:00,2222.0,1961.0,1902.1699999999998,2288.66,12.65,6.0,-6.65,28108.3,-15219.589,12888.711,443.28900000000067,73.88150000000012
2024-03-19,3,03:00,2302.0,2302.0,2232.94,2371.06,11.45,10.0,-1.4499999999999993,26357.899999999998,-3438.0369999999984,22919.862999999998,100.13700000000244,10.013700000000245
2024-03-19,3,04:00,2400.0,2400.0,2328.0,2472.0,10.6,14.0,3.4000000000000004,25440.0,7915.200000000001,33355.2,244.8000000000029,17.485714285714494
2024-03-19,3,05:00,2400.0,2400.0,2328.0,2472.0,10.06,8.0,-2.0600000000000005,24144.0,-5092.3200000000015,19051.68,148.3199999999997,18.539999999999964
2024-03-19,3,06:00,2448.88,2448.88,2375.4136,2522.3464000000004,9.91,8.19,-1.7200000000000006,24268.400800000003,-4338.435808000002,19929.964992,126.36220799999865,15.42884102564086
2024-03-19,3,07:00,2000.0,1800.0,1746.0,2060.0,9.61,8.05,-1.5599999999999987,19220.0,-3213.599999999997,16006.400000000003,93.59999999999854,11.627329192546402
2024-03-19,3,08:00,2695.01,2197.01,2131.0997,2775.8603000000003,9.37,8.73,-0.6399999999999988,25252.2437,-1776.5505919999969,23475.693108000003,51.74419199999829,5.927169759449976
2024-03-19,3,09:00,2560.0,2000.0,1940.0,2636.8,6.82,6.48,-0.33999999999999986,17459.2,-896.5119999999997,16562.688000000002,26.11200000000099,4.029629629629782
2024-03-19,3,10:00,1999.99,1897.0,1840.09,2059.9897,3.68,4.0,0.31999999999999984,7359.9632,588.8287999999997,7948.7919999999995,51.168000000000575,12.792000000000144
2024-03-19,3,11:00,2344.99,1450.0,1406.5,2415.3397,2.49,4.0,1.5099999999999998,5839.0251,2123.8149999999996,7962.840099999999,1417.1198999999997,354.2799749999999
2024-03-19,3,12:00,1986.66,1440.0,1396.8,2046.2598,1.64,4.0,2.3600000000000003,3258.1223999999997,3296.4480000000003,6554.5704000000005,1392.0695999999998,348.01739999999995
2024-03-19,3,13:00,2096.99,1221.99,1185.3303,2159.8997,1.01,6.0,4.99,2117.9599,5914.798197000001,8032.758097000001,4549.181902999998,758.196983833333
2024-03-19,3,14:00,2125.0,1450.0,1406.5,2188.75,0.85,5.08,4.23,1806.25,5949.495000000001,7755.745000000001,3039.254999999999,598.2785433070865
2024-03-19,3,15:00,2300.01,1512.0,1466.6399999999999,2369.0103000000004,0.86,4.73,3.8700000000000006,1978.0086000000001,5675.8968,7653.905400000001,3225.1419000000014,681.8481818181821
2024-03-19,3,16:00,2049.0,1650.0,1600.5,2110.4700000000003,0.99,4.32,3.33,2028.51,5329.665,7358.175,1493.505,345.71875
2024-03-19,3,17:00,2648.99,1848.99,1793.5203,2728.4597,1.27,4.2,2.93,3364.2173,5255.014479,8619.231779,2506.526221,596.7919573809523
2024-03-19,3,18:00,2700.0,2475.0,2400.75,2781.0,1.87,4.0,2.13,5049.0,5113.5975,10162.5975,637.4025000000001,159.35062500000004
2024-03-19,3,19:00,2700.0,1902.0,1844.94,2781.0,2.79,5.32,2.5300000000000002,7533.0,4667.698200000001,12200.6982,2163.3017999999993,406.63567669172915
2024-03-19,3,20:00,2700.0,2101.11,2038.0767,2781.0,3.46,4.0,0.54,9342.0,1100.561418,10442.561418,357.4385820000007,89.35964550000017
2024-03-19,3,21:00,2495.99,2000.0,1940.0,2570.8696999999997,4.07,5.92,1.8499999999999996,10158.6793,3588.999999999999,13747.6793,1028.5814999999984,173.74687499999973
2024-03-19,3,22:00,2222.01,1650.0,1600.5,2288.6703,5.33,14.0,8.67,11843.313300000002,13876.335,25719.6483,5388.491700000002,384.8922642857145
2024-03-19,3,23:00,2211.13,1561.0,1514.1699999999998,2277.4639,6.25,9.0,2.75,13819.5625,4163.9675,17983.53,1916.640000000003,212.96000000000035
2024-03-20,3,00:00,2400.0,1897.0,1840.09,2472.0,5.83,3.0,-2.83,13992.0,-6995.76,6996.24,203.76000000000022,67.92000000000007
2024-03-20,3,01:00,2241.57,1897.0,1840.09,2308.8171,3.59,2.0,-1.5899999999999999,8047.2363000000005,-3671.019189,4376.217111,106.9228890000004,53.4614445000002
2024-03-20,3,02:00,1997.67,1997.67,1937.7399,2057.6001,1.93,0.0,-1.93,3855.5031,-3971.168193,-115.66509300000007,115.66509300000007,0.0
2024-03-20,3,03:00,2170.01,2170.01,2104.9097,2235.1103000000003,1.09,2.0,0.9099999999999999,2365.3109000000004,1915.467827,4280.778727000001,59.24127299999964,29.62063649999982
2024-03-20,3,04:00,2239.99,1914.99,1857.5403,2307.1897,0.84,2.0,1.1600000000000001,1881.5915999999997,2154.746748,4036.3383479999998,443.6416519999998,221.8208259999999
2024-03-20,3,05:00,1997.68,1897.0,1840.09,2057.6104,0.84,4.0,3.16,1678.0511999999999,5814.6844,7492.7356,497.9844000000003,124.49610000000007
2024-03-20,3,06:00,2040.0,1897.0,1840.09,2101.2000000000003,1.01,1.27,0.26,2060.4,478.4234,2538.8234,51.97659999999996,40.926456692913355
2024-03-20,3,07:00,1997.67,1550.0,1503.5,2057.6001,1.0,0.0,-1.0,1997.67,-2057.6001,-59.93010000000004,59.93010000000004,0.0
2024-03-20,3,08:00,2649.0,1950.11,1891.6066999999998,2728.4700000000003,0.98,2.0,1.02,2596.02,1929.4388339999998,4525.458834,772.541166,386.270583
2024-03-20,3,09:00,2550.0,1512.0,1466.6399999999999,2626.5,1.35,2.0,0.6499999999999999,3442.5,953.3159999999998,4395.816,704.1840000000002,352.0920000000001
2024-03-20,3,10:00,2240.0,440.0,426.8,2307.2000000000003,1.7,2.93,1.2300000000000002,3808.0,524.964,4332.964,2230.236000000001,761.172696245734
2024-03-20,3,11:00,2000.0,425.0,412.25,2060.0,2.41,2.72,0.31000000000000005,4820.0,127.79750000000003,4947.7975,492.2025000000003,180.95680147058835
2024-03-20,3,12:00,1599.99,450.0,436.5,1647.9897,3.19,4.0,0.81,5103.9681,353.565,5457.5331,942.4269000000004,235.6067250000001
2024-03-20,3,13:00,2125.0,1925.0,1867.25,2188.75,3.47,7.95,4.48,7373.75,8365.28,15739.03,1154.7199999999993,145.2477987421383
2024-03-20,3,14:00,2400.01,2650.0,2328.0097,2729.5,3.34,8.37,5.029999999999999,8016.0334,11709.888791,19725.922190999998,362.1615090000014,43.2689974910396
2024-03-20,3,15:00,2700.0,2700.0,2619.0,2781.0,3.34,1.54,-1.7999999999999998,9018.0,-5005.799999999999,4012.2000000000007,145.79999999999927,94.6753246753242
2024-03-20,3,16:00,2571.73,2571.0,2493.87,2648.8819000000003,3.31,2.02,-1.29,8512.426300000001,-3417.0576510000005,5095.368649,99.52595100000053,49.270272772277494
2024-03-20,3,17:00,2560.0,2618.59,2483.2,2697.1477000000004,3.24,4.61,1.37,8294.400000000001,3401.984,11696.384000000002,105.21599999999853,22.823427331886883
2024-03-20,3,18:00,2700.0,2700.0,2619.0,2781.0,3.57,12.0,8.43,9639.0,22078.17,31717.17,682.8300000000017,56.902500000000146
2024-03-20,3,19:00,2290.0,1800.0,1746.0,2358.7000000000003,4.32,12.0,7.68,9892.800000000001,13409.279999999999,23302.08,4177.919999999998,348.15999999999985
2024-03-20,3,20:00,2649.51,2691.0,2570.0247,2771.73,5.33,10.0,4.67,14121.8883,12002.015349,26123.903649,371.1963510000023,37.11963510000023
2024-03-20,3,21:00,2399.01,2464.23,2327.0397000000003,2538.1569,6.93,4.61,-2.3199999999999994,16625.139300000003,-5888.5240079999985,10736.615292000004,322.8208079999986,70.02620563991292
2024-03-20,3,22:00,2207.66,2400.0,2141.4302,2472.0,8.7,1.25,-7.449999999999999,19206.641999999996,-18416.399999999998,790.2419999999984,1969.3330000000014,1575.4664000000012
2024-03-20,3,23:00,2223.11,2400.0,2156.4167,2472.0,10.84,0.0,-10.84,24098.5124,-26796.48,-2697.9676,2697.9676,0.0
2024-03-21,3,00:00,2000.0,2344.61,1940.0,2414.9483,10.25,0.0,-10.25,20500.0,-24753.220075,-4253.220075000001,4253.220075000001,0.0
2024-03-21,3,01:00,2172.34,2500.0,2107.1698,2575.0,13.04,0.0,-13.04,28327.3136,-33578.0,-5250.686399999999,5250.686399999999,0.0
2024-03-21,3,02:00,2112.52,2499.99,2049.1444,2574.9896999999996,14.87,0.0,-14.87,31413.1724,-38290.09683899999,-6876.924438999991,6876.924438999991,0.0
2024-03-21,3,03:00,2049.01,2514.62,1987.5397000000003,2590.0586,15.83,1.74,-14.09,32435.828300000005,-36493.925674,-4058.0973739999936,7623.374773999994,4381.24987011494
2024-03-21,3,04:00,2299.99,2549.99,2230.9903,2626.4896999999996,17.88,1.17,-16.71,41123.82119999999,-43888.642886999995,-2764.8216870000033,5455.809987000002,4663.085458974361
2024-03-21,3,05:00,2400.0,2691.01,2328.0,2771.7403000000004,20.57,0.0,-20.57,49368.0,-57014.69797100001,-7646.697971000009,7646.697971000009,0.0
2024-03-21,3,06:00,2400.0,2691.02,2328.0,2771.7506,22.27,10.0,-12.27,53448.0,-34009.379861999994,19438.620138000006,4561.379861999994,456.13798619999943
2024-03-21,3,07:00,2216.34,2633.33,2149.8498,2712.3299,22.66,15.04,-7.620000000000001,50222.2644,-20667.953838000005,29554.310561999995,3779.4430380000085,251.2927551861708
2024-03-21,3,08:00,2598.99,2691.07,2521.0202999999997,2771.8021000000003,21.84,14.05,-7.789999999999999,56761.9416,-21592.338359,35169.603241,1346.2062589999987,95.81539209964403
2024-03-21,3,09:00,2700.0,2700.0,2619.0,2781.0,18.7,18.37,-0.3299999999999983,50490.0,-917.7299999999952,49572.270000000004,26.729999999995925,1.4550898203590596
2024-03-21,3,10:00,2524.99,2691.05,2449.2403,2771.7815,14.5,36.1,21.6,36612.354999999996,52903.59048,89515.94548,1636.1935200000007,45.32392022160666
2024-03-21,3,11:00,2486.84,2691.02,2412.2348,2771.7506,11.42,36.47,25.049999999999997,28399.7128,60426.481739999996,88826.19454,1868.8602600000013,51.24376912530851
2024-03-21,3,12:00,2194.45,2691.0,2128.6164999999996,2771.73,10.84,40.64,29.8,23787.837999999996,63432.77169999999,87220.60969999999,1961.838300000003,48.27358021653551
2024-03-21,3,13:00,2200.01,2691.01,2134.0097,2771.7403000000004,13.94,34.25,20.310000000000002,30668.139400000004,43341.737007,74009.876407,1340.46609300001,39.13769614598569
2024-03-21,3,14:00,2311.11,2691.0,2241.7767,2771.73,18.4,18.66,0.26000000000000156,42524.424,582.8619420000035,43107.285942,18.0266580000025,0.9660588424438638
2024-03-21,3,15:00,2300.01,2600.01,2231.0097,2678.0103000000004,20.48,11.56,-8.92,47104.20480000001,-23887.851876000004,23216.352924000003,3371.762676000002,291.67497197231853
2024-03-21,3,16:00,1972.0,2500.0,1912.84,2575.0,19.17,16.42,-2.75,37803.240000000005,-7081.25,30721.990000000005,1658.2499999999964,100.98964677222875
2024-03-21,3,17:00,2350.0,2691.0,2279.5,2771.73,16.9,14.73,-2.169999999999998,39715.0,-6014.654099999995,33700.34590000001,915.1540999999925,62.12858791581755
2024-03-21,3,18:00,2684.1,2691.03,2603.5769999999998,2771.7609,17.03,13.18,-3.8500000000000014,45710.223,-10671.279465000005,35038.94353499999,337.4944650000034,25.6065603186649
2024-03-21,3,19:00,2649.0,2691.0,2569.5299999999997,2771.73,20.3,23.09,2.789999999999999,53774.700000000004,7168.988699999997,60943.6887,221.72129999999743,9.602481593763423
2024-03-21,3,20:00,2700.0,2700.0,2619.0,2781.0,22.92,23.15,0.22999999999999687,61884.00000000001,602.3699999999918,62486.37,18.629999999990105,0.804751619869983
2024-03-21,3,21:00,2700.0,2700.0,2619.0,2781.0,23.31,14.15,-9.159999999999998,62937.0,-25473.959999999995,37463.04000000001,741.9599999999919,52.43533568904536
2024-03-21,3,22:00,2399.99,2691.01,2327.9903,2771.7403000000004,22.22,12.05,-10.169999999999998,53327.77779999999,-28188.598851,25139.17894899999,3780.700551000009,313.7510830705402
2024-03-21,3,23:00,2400.01,2691.01,2328.0097,2771.7403000000004,20.28,13.42,-6.860000000000001,48672.20280000001,-19014.138458000005,29658.064342,2550.0698580000026,190.0201086438154
2024-03-22,3,00:00,2669.99,2691.01,2589.8902999999996,2771.7403000000004,17.16,21.0,3.84,45817.028399999996,9945.178751999998,55762.207151999995,307.5828479999982,14.6468022857142
2024-03-22,3,01:00,2600.0,2600.0,2522.0,2678.0,18.06,32.1,14.040000000000003,46956.0,35408.880000000005,82364.88,1095.1199999999953,34.115887850467146
2024-03-22,3,02:00,2424.99,1924.99,1867.2403,2497.7396999999996,19.62,20.5,0.879999999999999,47578.3038,1643.1714639999982,49221.475264,490.81973599999765,23.942426146341347
2024-03-22,3,03:00,2396.88,1896.88,1839.9736,2468.7864,22.09,18.5,-3.59,52947.0792,-8862.943175999999,44084.136024,258.1439759999994,13.9537284324324
2024-03-22,3,04:00,2399.99,1831.0,1776.07,2471.9896999999996,23.69,23.75,0.05999999999999872,56855.7631,106.56419999999773,56962.3273,37.435199999999895,1.5762189473684167
2024-03-22,3,05:00,2198.94,1831.0,1776.07,2264.9082000000003,23.88,32.64,8.760000000000002,52510.6872,15558.373200000002,68069.0604,3704.3411999999953,113.49084558823515
2024-03-22,3,06:00,2198.94,1831.0,1776.07,2264.9082000000003,22.27,25.25,2.9800000000000004,48970.3938,5292.6886,54263.0824,1260.1526000000013,49.907033663366384
2024-03-22,3,07:00,2035.0,1831.0,1776.07,2096.05,19.5,19.74,0.23999999999999844,39682.5,426.2567999999972,40108.756799999996,62.143199999998615,3.1480851063829087
2024-03-22,3,08:00,2559.99,2209.99,2143.6902999999998,2636.7897,18.03,23.08,5.049999999999997,46156.619699999996,10825.636014999993,56982.25571499999,2102.3134849999988,91.08810593587516
2024-03-22,3,09:00,2488.99,2691.0,2414.3203,2771.73,17.32,14.58,-2.74,43109.3068,-7594.5402,35514.766599999995,774.7076000000015,53.13495198902617
2024-03-22,3,10:00,2399.0,2691.0,2327.0299999999997,2771.73,18.43,24.32,5.890000000000001,44213.57,13706.2067,57919.7767,423.9032999999981,17.430234374999923
2024-03-22,3,11:00,2399.0,2691.02,2327.0299999999997,2771.7506,22.09,18.27,-3.8200000000000003,52993.909999999996,-10588.087292,42405.82270799999,1423.9072920000035,77.93690706075553
2024-03-22,3,12:00,2048.0,2361.0,1986.56,2431.83,23.61,16.34,-7.27,48353.28,-17679.4041,30673.8759,2790.4441000000006,170.7738127294982
2024-03-22,3,13:00,1449.99,1449.99,1406.4903,1493.4897,22.36,24.59,2.2300000000000004,32421.7764,3136.4733690000003,35558.249769,97.00433099999645,3.9448690931271435
2024-03-22,3,14:00,2289.99,2478.99,2221.2902999999997,2553.3597,22.75,33.37,10.619999999999997,52097.27249999999,23590.10298599999,75687.37548599998,729.5908140000101,21.863674378184303
2024-03-22,3,15:00,2289.99,2399.0,2221.2902999999997,2470.9700000000003,25.44,22.5,-2.9400000000000013,58257.3456,-7264.651800000004,50992.693799999994,532.0812000000005,23.64805333333336
