Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-01,1,19:00,2200.01,2200.01,2134.0097,2266.0103000000004,2.5,2.51,0.009999999999999787,5500.025000000001,21.340096999999545,5521.365097,0.6600029999999606,0.2629494023904226
2024-01-01,1,20:00,1999.99,1861.0,1805.1699999999998,2059.9897,2.5,2.51,0.009999999999999787,4999.975,18.051699999999613,5018.0267,1.9481999999989057,0.776175298804345
2024-01-01,1,21:00,1615.0,700.0,679.0,1663.45,2.5,2.5,0.0,4037.5,0.0,4037.5,0.0,0.0
2024-01-01,1,22:00,1299.98,630.0,611.1,1338.9794,2.5,2.5,0.0,3249.95,0.0,3249.95,0.0,0.0
2024-01-01,1,23:00,913.64,100.0,97.0,941.0492,2.5,2.49,-0.009999999999999787,2284.1,-9.4104919999998,2274.689508,0.2740920000001097,0.11007710843377898
2024-01-02,1,00:00,1299.99,560.0,543.1999999999999,1338.9897,2.5,2.01,-0.4900000000000002,3249.975,-656.1049530000004,2593.8700469999994,19.109853000000385,9.507389552239
2024-01-02,1,01:00,1299.99,500.0,485.0,1338.9897,2.5,1.66,-0.8400000000000001,3249.975,-1124.7513480000002,2125.2236519999997,32.7597480000004,19.73478795180747
2024-01-02,1,02:00,1285.81,30.0,29.099999999999998,1324.3843,2.5,1.87,-0.6299999999999999,3214.5249999999996,-834.3621089999998,2380.162891,24.30180900000005,12.995619786096281
2024-01-02,1,03:00,1299.98,450.0,436.5,1338.9794,2.5,2.5,0.0,3249.95,0.0,3249.95,0.0,0.0
2024-01-02,1,04:00,1285.82,560.0,543.1999999999999,1324.3946,2.5,2.38,-0.1200000000000001,3214.5499999999997,-158.92735200000016,3055.6226479999996,4.628952000000027,1.9449378151260617
2024-01-02,1,05:00,1285.82,560.0,543.1999999999999,1324.3946,2.5,2.37,-0.1299999999999999,3214.5499999999997,-172.17129799999987,3042.378702,5.014697999999953,2.115906329113904
2024-01-02,1,06:00,1285.81,700.0,679.0,1324.3843,2.5,1.63,-0.8700000000000001,3214.5249999999996,-1152.214341,2062.3106589999998,33.55964099999983,20.588736809815845
