Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-07,1,01:00,1199.99,700.0,679.0,1235.9897,42.3,60.4,18.1,50759.577,12289.900000000001,63049.477,9429.918999999994,156.1244867549668
2024-01-07,1,02:00,1144.63,744.63,722.2911,1178.9689,45.9,46.7,0.8000000000000043,52538.517,577.8328800000031,53116.34988,337.87112000000343,7.234927623126412
2024-01-07,1,03:00,500.0,500.0,485.0,515.0,49.1,63.53,14.43,24550.0,6998.55,31548.55,216.45000000000073,3.407051786557543
2024-01-07,1,04:00,447.07,747.07,433.6579,769.4821000000001,52.0,54.15,2.1499999999999986,23247.64,932.3644849999994,24180.004484999998,28.83601500000077,0.5325210526315932
2024-01-07,1,05:00,274.99,10.0,9.7,283.2397,54.7,42.99,-11.71,15041.953000000001,-3316.7368870000005,11725.216113,96.60398700000042,2.247126936496869
2024-01-07,1,06:00,741.99,1091.99,719.7302999999999,1124.7497,57.4,45.89,-11.509999999999998,42590.226,-12945.869046999998,29644.356953000002,4405.564146999997,96.00270531706248
2024-01-07,1,07:00,566.99,966.99,549.9802999999999,995.9997000000001,58.7,47.33,-11.370000000000005,33282.313,-11324.516589000006,21957.796410999996,4877.840289000003,103.06022161419826
2024-01-07,1,08:00,1144.63,1144.63,1110.2911000000001,1178.9689,58.7,49.5,-9.200000000000003,67189.781,-10846.513880000004,56343.26712,315.91788000000815,6.382179393939559
2024-01-07,1,09:00,275.0,625.0,266.75,643.75,59.4,34.79,-24.61,16335.0,-15842.6875,492.3125,9074.9375,260.84902270767464
2024-01-07,1,10:00,115.01,1250.0,111.5597,1287.5,60.6,44.65,-15.950000000000003,6969.606000000001,-20535.625000000004,-13566.019000000004,18701.215500000006,418.8402127659576
2024-01-07,1,11:00,110.85,990.0,107.52449999999999,1019.7,61.1,57.6,-3.5,6772.9349999999995,-3568.9500000000003,3203.984999999999,3180.975000000001,55.22526041666668
2024-01-07,1,12:00,102.26,990.0,99.1922,1019.7,60.6,56.3,-4.300000000000004,6196.956,-4384.710000000005,1812.2459999999955,3944.9920000000047,70.07090586145657
